"curator_PersonName","curator_organization","curator_email","modification_date","addit_contact_email","bibliographical_reference","project_id","dataset_id","data_class","time_series","gradient_study","experiments","meta_tbl","key_modified","merge_align","align_1","loc_comments","key_version","network","homog_date","L1","L1_level","L2","L2_level","L3","L3_level","IGSN","observation_date","layer_top","layer_bot","soil_moisture","enz_ag_wtd","enz_bg_wtd","enz_cb_wtd","enz_bx_wtd","enz_nag_wtd","enz_ap_wtd","enz_lap_wtd","enz_c_lnTrans","enz_n_lnTrans","enz_p_lnTrans"
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0010","10/13/2021",40,50,9.9,"2.92",32.55,4.7,3.67,14.24,29.76,1.76,3.857004,2.906619,3.393082
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0011","10/13/2021",50,60,10.7,"4.09",37.84,8.98,7.2,13.01,30.95,3.65,4.101372,2.942567,3.432511
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0012","10/13/2021",60,70,10.5,"3.99",42.73,11.81,7.98,14.52,35.33,2.52,4.232973,2.962436,3.564591
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0013","10/13/2021",70,80,10.9,"2.77",35.18,7.51,5.87,8.26,28.65,1.04,4.006718,2.451163,3.355324
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0014","10/13/2021",80,90,12.1,"3.67",31.8,5.91,5.59,7.69,27.9,0.66,3.90608,2.36519,3.328708
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0015","10/13/2021",90,100,10.9,"9.25",25.03,4.08,5.23,6.66,28.01,0.73,3.707445,2.271259,3.332459
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0016","10/13/2021",100,110,11,"1.77",25.43,2.31,2.73,4.48,24.55,0.62,3.607442,2.000803,3.20089
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0017","10/13/2021",110,120,11,"3.16",21.44,3.12,2.91,4.87,17.9,0.35,3.522297,2.017379,2.884552
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0018","10/13/2021",120,130,10.7,"2.95",18.48,3.02,3.42,5.32,18.48,1.18,3.444285,2.174685,2.9167
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM0019","10/13/2021",130,140,10.3,"1.07",11.23,0.88,0.77,2.58,14.16,1.07,2.95918,1.784024,2.650235
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM001A","10/13/2021",140,150,9.7,"2.29",9.87,1.77,2.29,3.22,9.83,0.08,3.011577,1.724101,2.28532
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM001B","10/13/2021",150,160,9.9,"1.22",11.35,1.06,0.72,2.4,13.25,0.4,2.971679,1.628466,2.584361
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM001C","10/13/2021",160,170,9.8,"3.26",10.95,2.64,2.71,4.76,9.98,0.48,3.122415,2.021095,2.300443
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM001D","10/13/2021",170,180,8.7,"1.17",8.62,0.6,0.7,1.42,13.41,0.37,2.792612,1.408514,2.595987
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM001E","10/13/2021",180,190,8,"1.37",4.29,0.62,0.63,1.11,5.04,1.73,2.479851,1.636467,1.618319
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM001F","10/13/2021",190,200,7.5,"17.97",26.2,-0.24,-0.25,0.66,17.47,1.11,3.468906,1.402282,2.860534
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWB","site","M","landscape position","IECZM0006","9/20/2021",0,10,12.2,"8.44",110.75,23.27,19.22,28.7,182,9.72,5.07294,3.706625,5.203988
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWB","site","R","landscape position","IECZM0008","9/20/2021",0,10,11.5,"8.66",105.18,22.65,14.94,25.46,154.45,9.3,5.005063,3.612553,5.03987
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWB","site","T","landscape position","IECZM0004","10/13/2021",0,10,16.3,"6.86",87.59,20.31,16.36,11.63,130.5,7.43,4.872614,3.061663,4.871369
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWB","site","T","landscape position","IECZM0005","10/13/2021",10,27,10.8,"5.66",75.33,16.98,18.79,7.82,114.43,2.92,4.766379,2.568287,4.740006
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001G","10/13/2021",0,10,40.1,"12.11",80,23.22,14.31,26.47,140.39,9.75,4.819686,3.651167,4.944439
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001H","10/13/2021",10,20,18,"6.63",44.73,11.33,9.02,19.27,93.77,7.08,4.269303,3.355171,4.540795
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001I","10/13/2021",20,25,14,"7.23",39.05,9.9,9.87,20.12,96.44,5.6,4.177749,3.333039,4.568932
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001J","10/13/2021",25,30,12.6,"6.1",32.96,8.04,9.39,16.03,43.03,8.2,4.039487,3.278176,3.761974
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001K","10/13/2021",30,40,12.8,"5.52",31.79,6.95,8.61,13.42,31.53,6.42,3.984332,3.097613,3.451073
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001L","10/13/2021",40,50,13,"6.03",26.72,9.42,8.07,12.53,27.26,6.15,3.924304,3.043539,3.305406
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001M","10/13/2021",50,60,13.8,"7.09",20.06,6.2,8.47,9.69,45.55,3.51,3.716505,2.741282,3.81873
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001N","10/13/2021",60,70,15.1,"5.24",19.65,5.25,5.51,7.71,23.56,4.16,3.605627,2.650794,3.159466
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001O","10/13/2021",70,80,12.7,"2.63",16.32,2.7,5.3,5.59,19.51,2.05,3.424962,2.296557,2.970992
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001P","10/13/2021",80,90,12.5,"5.87",32.19,6.44,6.03,6.9,40.85,0.99,3.933103,2.321593,3.709978
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001Q","10/13/2021",90,100,13.6,"3.62",28.16,3.02,4.04,4.51,34.59,1.28,3.728608,2.091242,3.543606
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001R","10/13/2021",100,110,12.9,"1.92",25.62,1.41,2.61,3.65,30.26,1.32,3.584515,1.983053,3.409929
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001S","10/13/2021",110,120,13.1,"3.53",30.13,3.98,4.76,4,24.6,1.52,3.81262,2.056464,3.202604
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001T","10/13/2021",120,130,12.5,"3.63",25.84,3.69,3.59,4.49,25.57,0.27,3.676868,1.954541,3.241474
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001U","10/13/2021",130,140,12.1,"2.66",23.7,2.69,3.13,3.89,25.28,1.5,3.580955,2.039657,3.229925
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001V","10/13/2021",140,150,13,"2.77",6.28,2.14,2.96,3.83,12.17,0.15,2.877788,1.836539,2.498789
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001W","10/13/2021",150,160,12.4,"1.93",22.38,0.84,1.9,2.34,22.07,0.92,3.450711,1.715205,3.094095
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001X","10/13/2021",160,170,14.6,"3.64",21.54,3.32,4.08,4.63,22.64,1.37,3.564942,2.116543,3.119503
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001Y","10/13/2021",170,180,16.2,"2.23",21.31,1.53,2,3.93,28,0.36,3.441691,1.885038,3.332342
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM001Z","10/13/2021",180,190,15.6,"0.84",24.1,0.64,1.35,3.09,27.93,1.63,3.480689,1.948544,3.329544
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","SWL","site","T","landscape position","IECZM0020","10/13/2021",190,195,15.8,"1.73",25.76,0.59,1.31,4.99,36.23,0.19,3.528048,2.011933,3.589891
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM008W","3/1/2022",0,10,1.7,"NA",53.2,13.49,7.87,20.46,75.75,11.58,4.393997,3.536169,4.327483
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM008X","3/1/2022",10,20,2.9,"NA",26.71,8.48,4.28,11.3,56.57,3.08,3.825827,2.814159,4.035402
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM008Y","3/1/2022",20,30,2.9,"NA",15.6,7.47,3.39,8.33,47.6,0.88,3.49235,2.443407,3.862732
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM008Z","3/1/2022",30,40,4.1,"NA",7.83,2.98,1.33,5.07,34.08,0.29,2.919918,2.035852,3.528707
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0090","3/1/2022",40,42,3.5,"NA",6.24,2.78,1.22,5.86,31.97,1.74,2.812123,2.293102,3.464935
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0091","3/1/2022",42,50,4.2,"NA",6.08,2.79,0.87,4.92,30.46,1.31,2.78162,2.14253,3.416361
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0092","3/1/2022",50,60,4.2,"NA",6.2,3.8,2.1,5.34,29.23,0.31,2.917797,2.073582,3.375245
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0093","3/1/2022",60,66,5.3,"NA",6.65,3.44,1.96,6.03,30.98,-0.22,2.915075,2.093067,3.43347
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0094","3/1/2022",66,70,5.3,"NA",6.58,2.75,0.65,4.71,28.5,0.51,2.795933,2.017544,3.349932
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0095","3/1/2022",70,80,6,"NA",4.7,3.11,0.77,4.77,25.92,0.92,2.706675,2.077833,3.254865
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0096","3/1/2022",80,90,6.3,"NA",5.61,5.6,3.38,6.76,29.84,-0.38,3.044016,2.160295,3.395957
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0097","3/1/2022",90,100,7.2,"NA",3.43,5.2,2.21,5.68,27.1,-0.04,2.846991,2.071179,3.299694
